Date,Time,Open,High,Low,Close,Volume,OpenInterest
2006-01-05,14:55:00,3654.17,3655.48,3654.17,3654.92,0,0
2006-01-05,15:00:00,3654.82,3654.82,3654.13,3654.42,0,0
2006-01-05,15:05:00,3654.63,3655.14,3653.67,3654.29,0,0
2006-01-05,15:10:00,3654.15,3655.06,3654.15,3654.43,0,0
2006-01-05,15:15:00,3654.53,3656.66,3654.30,3654.56,0,0
2006-01-05,15:20:00,3654.74,3655.97,3654.71,3655.70,0,0
2006-01-05,15:25:00,3655.31,3655.46,3654.01,3654.31,0,0
2006-01-05,15:30:00,3654.39,3655.07,3654.19,3654.78,0,0
2006-01-05,15:35:00,3654.93,3657.34,3654.21,3657.03,0,0
2006-01-05,15:40:00,3657.71,3658.44,3656.67,3658.44,0,0
2006-01-05,15:45:00,3658.99,3659.16,3657.14,3658.36,0,0
2006-01-05,15:50:00,3658.37,3661.65,3658.28,3659.76,0,0
2006-01-05,15:55:00,3659.47,3659.63,3654.78,3655.43,0,0
2006-01-05,16:00:00,3655.67,3656.50,3654.28,3656.36,0,0
2006-01-05,16:05:00,3655.97,3656.82,3654.79,3656.19,0,0
2006-01-05,16:10:00,3656.41,3660.92,3656.41,3658.77,0,0
2006-01-05,16:15:00,3658.84,3658.94,3657.76,3658.68,0,0
2006-01-05,16:20:00,3659.12,3659.12,3657.14,3657.93,0,0
2006-01-05,16:25:00,3658.23,3659.65,3657.80,3658.46,0,0
2006-01-05,16:30:00,3658.35,3658.37,3654.57,3654.57,0,0
2006-01-05,16:35:00,3654.02,3655.37,3650.70,3650.70,0,0
2006-01-05,16:40:00,3650.36,3652.00,3645.83,3645.83,0,0
2006-01-05,16:45:00,3645.66,3646.03,3643.74,3644.81,0,0
2006-01-05,16:50:00,3645.42,3647.16,3645.42,3646.57,0,0
2006-01-05,16:55:00,3646.99,3649.05,3646.61,3647.16,0,0
2006-01-05,17:00:00,3646.80,3647.03,3644.85,3646.99,0,0
2006-01-05,17:05:00,3647.10,3650.33,3647.10,3649.49,0,0
2006-01-05,17:10:00,3649.61,3649.70,3645.85,3649.11,0,0
2006-01-05,17:15:00,3649.13,3649.48,3647.88,3649.34,0,0
2006-01-05,17:20:00,3649.18,3651.90,3649.18,3650.13,0,0
2006-01-05,17:25:00,3650.27,3650.38,3648.92,3648.92,0,0
2006-01-05,17:30:00,3648.85,3650.32,3648.27,3650.24,0,0
2006-01-06,09:05:00,3650.54,3653.70,3650.54,3653.70,0,0
2006-01-06,09:10:00,3653.83,3655.18,3650.68,3650.68,0,0
2006-01-06,09:15:00,3650.98,3653.21,3650.07,3653.07,0,0
2006-01-06,09:20:00,3652.62,3653.11,3649.71,3649.87,0,0
2006-01-06,09:25:00,3649.47,3650.48,3648.57,3650.48,0,0
2006-01-06,09:30:00,3650.53,3650.89,3649.38,3650.65,0,0
2006-01-06,09:35:00,3650.99,3651.02,3647.66,3649.20,0,0
2006-01-06,09:40:00,3649.24,3650.43,3648.84,3650.22,0,0
2006-01-06,09:45:00,3650.14,3650.32,3649.28,3649.28,0,0
2006-01-06,09:50:00,3648.91,3649.80,3648.50,3649.80,0,0
2006-01-06,09:55:00,3649.71,3650.80,3649.64,3650.80,0,0
2006-01-06,10:00:00,3650.77,3650.90,3649.42,3649.63,0,0
2006-01-06,10:05:00,3649.48,3649.79,3647.91,3649.79,0,0
2006-01-06,10:10:00,3649.67,3651.20,3649.60,3650.98,0,0
2006-01-06,10:15:00,3650.80,3651.21,3649.88,3649.88,0,0
2006-01-06,10:20:00,3649.97,3651.54,3649.97,3651.27,0,0
2006-01-06,10:25:00,3651.13,3651.32,3649.92,3649.93,0,0
2006-01-06,10:30:00,3649.98,3650.18,3649.47,3650.18,0,0
2006-01-06,10:35:00,3649.85,3651.10,3649.85,3650.86,0,0
2006-01-06,10:40:00,3650.54,3652.64,3650.54,3652.58,0,0
2006-01-06,10:45:00,3652.47,3653.21,3652.47,3653.12,0,0
2006-01-06,10:50:00,3653.08,3653.39,3652.65,3652.77,0,0
2006-01-06,10:55:00,3652.71,3653.52,3652.54,3652.69,0,0
2006-01-06,11:00:00,3652.54,3653.09,3652.54,3653.03,0,0
2006-01-06,11:05:00,3652.88,3654.00,3652.88,3653.62,0,0
2006-01-06,11:10:00,3653.35,3653.51,3652.04,3652.37,0,0
2006-01-06,11:15:00,3652.08,3652.53,3651.50,3652.53,0,0
2006-01-06,11:20:00,3652.46,3653.28,3652.44,3653.28,0,0
2006-01-06,11:25:00,3653.33,3653.89,3652.90,3653.33,0,0
2006-01-06,11:30:00,3653.35,3654.93,3653.35,3654.56,0,0
2006-01-06,11:35:00,3654.53,3655.48,3654.52,3654.93,0,0
2006-01-06,11:40:00,3654.95,3655.31,3654.60,3654.82,0,0
2006-01-06,11:45:00,3654.75,3655.55,3654.65,3655.55,0,0
2006-01-06,11:50:00,3655.75,3655.75,3655.18,3655.41,0,0
2006-01-06,11:55:00,3655.59,3656.11,3655.44,3655.89,0,0
2006-01-06,12:00:00,3655.89,3656.28,3655.27,3655.30,0,0
2006-01-06,12:05:00,3655.86,3656.09,3655.16,3655.88,0,0
2006-01-06,12:10:00,3656.01,3656.47,3655.72,3656.03,0,0
2006-01-06,12:15:00,3655.89,3655.89,3654.85,3655.15,0,0
2006-01-06,12:20:00,3655.20,3655.20,3654.67,3654.81,0,0
2006-01-06,12:25:00,3654.91,3655.20,3654.49,3654.49,0,0
2006-01-06,12:30:00,3654.38,3654.44,3653.69,3653.85,0,0
2006-01-06,12:35:00,3653.88,3654.24,3653.61,3653.61,0,0
2006-01-06,12:40:00,3653.96,3654.71,3653.91,3654.27,0,0
2006-01-06,12:45:00,3654.41,3655.00,3654.04,3655.00,0,0
2006-01-06,12:50:00,3654.79,3655.23,3654.50,3655.23,0,0
2006-01-06,12:55:00,3654.99,3655.26,3654.71,3655.14,0,0
2006-01-06,13:00:00,3655.13,3655.50,3655.08,3655.45,0,0
2006-01-06,13:05:00,3655.57,3655.57,3655.05,3655.19,0,0
2006-01-06,13:10:00,3655.07,3655.07,3654.53,3654.55,0,0
2006-01-06,13:15:00,3654.50,3655.08,3654.34,3655.08,0,0
2006-01-06,13:20:00,3655.25,3655.42,3654.93,3655.26,0,0
2006-01-06,13:25:00,3655.26,3658.19,3655.13,3658.19,0,0
2006-01-06,13:30:00,3658.61,3660.66,3658.61,3660.65,0,0
2006-01-06,13:35:00,3660.71,3662.60,3660.03,3660.03,0,0
2006-01-06,13:40:00,3660.04,3660.04,3659.22,3659.37,0,0
2006-01-06,13:45:00,3659.34,3659.80,3659.23,3659.80,0,0
2006-01-06,13:50:00,3659.86,3659.86,3659.24,3659.56,0,0
2006-01-06,13:55:00,3659.30,3659.39,3658.69,3658.93,0,0
2006-01-06,14:00:00,3659.20,3660.12,3659.05,3660.02,0,0
2006-01-06,14:05:00,3660.14,3660.56,3660.05,3660.41,0,0
2006-01-06,14:10:00,3660.39,3660.60,3660.17,3660.36,0,0
2006-01-06,14:15:00,3660.38,3662.48,3660.33,3662.48,0,0
2006-01-06,14:20:00,3663.08,3663.74,3662.74,3663.26,0,0
2006-01-06,14:25:00,3663.52,3663.84,3663.34,3663.41,0,0
2006-01-06,14:30:00,3663.47,3663.76,3662.45,3662.45,0,0
2006-01-06,14:35:00,3662.36,3664.54,3657.58,3661.76,0,0
2006-01-06,14:40:00,3660.89,3661.13,3657.45,3657.45,0,0
2006-01-06,14:45:00,3656.78,3658.55,3656.03,3657.32,0,0
2006-01-06,14:50:00,3657.36,3657.72,3656.39,3656.91,0,0
2006-01-06,14:55:00,3657.19,3659.52,3657.01,3659.52,0,0
2006-01-06,15:00:00,3659.75,3664.25,3659.75,3664.25,0,0
2006-01-06,15:05:00,3664.56,3665.18,3662.85,3662.85,0,0
2006-01-06,15:10:00,3662.72,3662.84,3660.98,3661.27,0,0
2006-01-06,15:15:00,3661.18,3661.52,3659.44,3660.09,0,0
2006-01-06,15:20:00,3660.18,3660.84,3660.09,3660.80,0,0
2006-01-06,15:25:00,3660.98,3661.17,3660.28,3661.17,0,0
2006-01-06,15:30:00,3661.15,3662.00,3661.15,3661.48,0,0
2006-01-06,15:35:00,3661.83,3663.08,3661.60,3662.98,0,0
2006-01-06,15:40:00,3662.93,3662.93,3659.61,3659.63,0,0
2006-01-06,15:45:00,3659.48,3659.48,3658.02,3658.48,0,0
2006-01-06,15:50:00,3658.69,3660.13,3657.18,3660.04,0,0
2006-01-06,15:55:00,3659.77,3660.22,3658.58,3658.60,0,0
2006-01-06,16:00:00,3658.74,3659.65,3658.01,3659.65,0,0
2006-01-06,16:05:00,3660.00,3660.00,3655.43,3656.38,0,0
2006-01-06,16:10:00,3656.42,3656.93,3655.89,3656.02,0,0
2006-01-06,16:15:00,3656.13,3659.64,3656.13,3659.64,0,0
2006-01-06,16:20:00,3659.04,3659.63,3657.41,3657.41,0,0
2006-01-06,16:25:00,3657.42,3659.22,3656.19,3656.68,0,0
2006-01-06,16:30:00,3656.99,3658.09,3656.61,3658.03,0,0
2006-01-06,16:35:00,3657.93,3658.82,3657.30,3657.78,0,0
2006-01-06,16:40:00,3657.86,3658.82,3657.64,3658.52,0,0
2006-01-06,16:45:00,3658.50,3659.37,3658.07,3659.26,0,0
2006-01-06,16:50:00,3659.05,3659.27,3657.08,3658.52,0,0
2006-01-06,16:55:00,3658.99,3659.46,3658.81,3659.11,0,0
2006-01-06,17:00:00,3659.30,3659.34,3658.00,3659.06,0,0
2006-01-06,17:05:00,3659.05,3661.22,3659.05,3659.64,0,0
2006-01-06,17:10:00,3659.80,3660.17,3659.19,3659.23,0,0
2006-01-06,17:15:00,3659.39,3659.39,3657.62,3658.19,0,0
2006-01-06,17:20:00,3658.40,3661.06,3658.40,3660.67,0,0
2006-01-06,17:25:00,3660.90,3663.24,3660.32,3661.99,0,0
2006-01-06,17:30:00,3662.17,3666.99,3662.04,3666.99,0,0
2006-01-09,09:05:00,3667.10,3683.29,3667.10,3682.86,0,0
2006-01-09,09:10:00,3682.20,3685.99,3682.20,3684.58,0,0
2006-01-09,09:15:00,3684.44,3684.44,3682.23,3682.23,0,0
2006-01-09,09:20:00,3681.25,3681.25,3678.89,3680.28,0,0
2006-01-09,09:25:00,3680.71,3682.60,3680.71,3682.60,0,0
2006-01-09,09:30:00,3682.50,3682.50,3680.36,3681.28,0,0
2006-01-09,09:35:00,3680.95,3681.09,3679.71,3679.93,0,0
2006-01-09,09:40:00,3679.86,3679.86,3676.59,3677.85,0,0
2006-01-09,09:45:00,3678.23,3679.31,3677.64,3679.31,0,0
2006-01-09,09:50:00,3679.34,3680.56,3678.77,3680.56,0,0
2006-01-09,09:55:00,3680.56,3682.03,3680.56,3681.19,0,0
2006-01-09,10:00:00,3680.93,3681.50,3680.05,3680.05,0,0
2006-01-09,10:05:00,3679.73,3680.41,3678.52,3678.77,0,0
2006-01-09,10:10:00,3678.38,3679.79,3678.11,3679.17,0,0
2006-01-09,10:15:00,3678.98,3680.10,3677.68,3677.68,0,0
2006-01-09,10:20:00,3677.53,3679.11,3677.53,3679.11,0,0
2006-01-09,10:25:00,3677.66,3677.94,3675.57,3676.07,0,0
2006-01-09,10:30:00,3675.75,3678.20,3675.75,3678.13,0,0
2006-01-09,10:35:00,3678.12,3680.85,3677.83,3679.27,0,0
2006-01-09,10:40:00,3679.28,3679.86,3678.49,3679.86,0,0
2006-01-09,10:45:00,3679.75,3680.55,3679.75,3680.21,0,0
2006-01-09,10:50:00,3680.15,3680.80,3679.02,3679.02,0,0
2006-01-09,10:55:00,3679.28,3681.61,3679.28,3681.38,0,0
2006-01-09,11:00:00,3681.01,3682.54,3680.67,3680.67,0,0
2006-01-09,11:05:00,3680.60,3681.04,3678.96,3679.47,0,0
2006-01-09,11:10:00,3679.54,3680.60,3679.45,3680.12,0,0
2006-01-09,11:15:00,3680.16,3683.76,3680.16,3683.76,0,0
2006-01-09,11:20:00,3683.39,3684.92,3683.39,3684.12,0,0
2006-01-09,11:25:00,3683.73,3685.11,3683.56,3684.95,0,0
2006-01-09,11:30:00,3684.81,3685.32,3683.41,3683.68,0,0
2006-01-09,11:35:00,3683.25,3683.66,3682.85,3682.85,0,0
2006-01-09,11:40:00,3682.60,3683.22,3681.84,3682.05,0,0
2006-01-09,11:45:00,3682.02,3683.47,3681.95,3683.47,0,0
2006-01-09,11:50:00,3683.19,3684.63,3683.19,3684.51,0,0
2006-01-09,11:55:00,3684.10,3684.38,3683.45,3683.68,0,0
2006-01-09,12:00:00,3683.87,3683.87,3683.05,3683.38,0,0
2006-01-09,12:05:00,3683.66,3683.66,3682.35,3682.47,0,0
2006-01-09,12:10:00,3682.34,3682.57,3680.48,3681.37,0,0
2006-01-09,12:15:00,3681.50,3681.51,3680.40,3680.84,0,0
2006-01-09,12:20:00,3681.03,3681.21,3677.50,3677.83,0,0
2006-01-09,12:25:00,3677.75,3678.94,3677.74,3678.82,0,0
2006-01-09,12:30:00,3679.04,3679.43,3678.75,3678.75,0,0
2006-01-09,12:35:00,3679.27,3680.33,3678.65,3680.05,0,0
2006-01-09,12:40:00,3679.98,3681.09,3679.34,3679.34,0,0
2006-01-09,12:45:00,3678.96,3679.26,3678.02,3678.65,0,0
2006-01-09,12:50:00,3678.81,3680.06,3678.14,3678.41,0,0
2006-01-09,12:55:00,3678.05,3678.05,3676.95,3677.46,0,0
2006-01-09,13:00:00,3677.15,3678.10,3676.93,3677.57,0,0
2006-01-09,13:05:00,3677.63,3678.13,3677.36,3678.13,0,0
2006-01-09,13:10:00,3677.77,3678.21,3677.49,3677.77,0,0
2006-01-09,13:15:00,3677.74,3678.38,3677.74,3678.29,0,0
2006-01-09,13:20:00,3678.58,3678.62,3678.00,3678.62,0,0
2006-01-09,13:25:00,3678.70,3679.18,3678.48,3678.54,0,0
2006-01-09,13:30:00,3678.22,3678.45,3677.80,3677.94,0,0
2006-01-09,13:35:00,3678.08,3678.23,3677.42,3677.96,0,0
2006-01-09,13:40:00,3678.07,3678.07,3677.33,3677.65,0,0
2006-01-09,13:45:00,3677.66,3678.32,3677.29,3677.93,0,0
2006-01-09,13:50:00,3677.99,3678.91,3677.99,3678.91,0,0
2006-01-09,13:55:00,3678.85,3679.22,3678.05,3678.05,0,0
2006-01-09,14:00:00,3677.95,3678.72,3677.90,3678.72,0,0
2006-01-09,14:05:00,3678.65,3678.69,3678.02,3678.69,0,0
2006-01-09,14:10:00,3678.92,3679.08,3678.19,3679.08,0,0
2006-01-09,14:15:00,3678.55,3678.55,3676.54,3677.56,0,0
2006-01-09,14:20:00,3677.80,3678.85,3677.68,3678.85,0,0
2006-01-09,14:25:00,3678.80,3679.21,3677.93,3678.87,0,0
2006-01-09,14:30:00,3678.66,3678.81,3677.39,3678.20,0,0
2006-01-09,14:35:00,3678.07,3678.73,3677.78,3677.85,0,0
2006-01-09,14:40:00,3677.86,3678.11,3676.83,3677.13,0,0
2006-01-09,14:45:00,3677.13,3677.17,3674.06,3674.22,0,0
2006-01-09,14:50:00,3674.22,3675.48,3674.22,3675.14,0,0
2006-01-09,14:55:00,3675.11,3675.39,3673.56,3674.61,0,0
2006-01-09,15:00:00,3674.45,3675.19,3674.45,3674.86,0,0
2006-01-09,15:05:00,3675.36,3675.38,3671.94,3672.73,0,0
2006-01-09,15:10:00,3672.68,3674.18,3672.33,3674.18,0,0
2006-01-09,15:15:00,3673.87,3674.57,3673.51,3674.56,0,0
2006-01-09,15:20:00,3674.69,3676.31,3674.58,3675.91,0,0
2006-01-09,15:25:00,3675.98,3676.86,3675.44,3676.76,0,0
2006-01-09,15:30:00,3676.85,3677.17,3676.51,3676.84,0,0
2006-01-09,15:35:00,3676.83,3678.59,3676.30,3678.02,0,0
2006-01-09,15:40:00,3678.25,3678.45,3676.97,3678.45,0,0
2006-01-09,15:45:00,3678.91,3679.44,3676.82,3677.13,0,0
2006-01-09,15:50:00,3676.84,3677.69,3675.84,3676.68,0,0
2006-01-09,15:55:00,3676.91,3676.91,3675.55,3675.85,0,0
2006-01-09,16:00:00,3675.68,3676.89,3672.82,3673.17,0,0
2006-01-09,16:05:00,3673.29,3674.13,3670.78,3670.78,0,0
2006-01-09,16:10:00,3670.99,3672.94,3670.40,3672.94,0,0
2006-01-09,16:15:00,3672.86,3674.33,3672.41,3674.33,0,0
2006-01-09,16:20:00,3674.29,3676.63,3674.03,3675.83,0,0
2006-01-09,16:25:00,3675.94,3676.08,3674.05,3674.22,0,0
2006-01-09,16:30:00,3673.99,3675.27,3673.71,3674.39,0,0
2006-01-09,16:35:00,3674.54,3676.04,3673.56,3675.07,0,0
2006-01-09,16:40:00,3675.01,3675.17,3673.90,3675.06,0,0
2006-01-09,16:45:00,3674.52,3675.02,3673.10,3675.02,0,0
2006-01-09,16:50:00,3674.73,3676.70,3674.72,3676.70,0,0
2006-01-09,16:55:00,3676.43,3677.19,3673.46,3673.46,0,0
2006-01-09,17:00:00,3673.46,3674.22,3673.29,3673.29,0,0
2006-01-09,17:05:00,3672.96,3673.55,3671.93,3672.30,0,0
2006-01-09,17:10:00,3672.44,3673.06,3671.98,3673.06,0,0
2006-01-09,17:15:00,3673.38,3673.87,3673.03,3673.13,0,0
2006-01-09,17:20:00,3672.90,3673.11,3671.63,3671.90,0,0
2006-01-09,17:25:00,3672.17,3673.13,3671.98,3672.50,0,0
2006-01-09,17:30:00,3672.72,3673.98,3671.75,3671.78,0,0
2006-01-10,09:05:00,3671.23,3671.23,3659.49,3660.84,0,0
2006-01-10,09:10:00,3661.04,3661.67,3658.97,3661.05,0,0
2006-01-10,09:15:00,3660.94,3662.52,3660.94,3661.85,0,0
2006-01-10,09:20:00,3662.00,3662.34,3658.08,3658.39,0,0
2006-01-10,09:25:00,3658.75,3659.87,3657.53,3658.01,0,0
2006-01-10,09:30:00,3657.74,3659.52,3656.70,3658.22,0,0
2006-01-10,09:35:00,3657.92,3660.62,3657.71,3660.62,0,0
2006-01-10,09:40:00,3661.06,3662.37,3661.06,3661.27,0,0
2006-01-10,09:45:00,3660.94,3661.66,3659.16,3659.16,0,0
2006-01-10,09:50:00,3658.99,3659.14,3651.00,3651.00,0,0
2006-01-10,09:55:00,3651.34,3651.34,3648.83,3650.79,0,0
2006-01-10,10:00:00,3651.43,3651.69,3650.11,3650.11,0,0
2006-01-10,10:05:00,3650.15,3650.69,3648.24,3650.55,0,0
2006-01-10,10:10:00,3650.84,3651.56,3650.14,3650.62,0,0
2006-01-10,10:15:00,3649.94,3650.49,3645.96,3647.00,0,0
2006-01-10,10:20:00,3646.88,3648.89,3646.57,3648.69,0,0
2006-01-10,10:25:00,3648.40,3648.80,3646.88,3646.94,0,0
2006-01-10,10:30:00,3646.83,3647.85,3645.81,3647.68,0,0
2006-01-10,10:35:00,3647.56,3648.07,3646.32,3646.32,0,0
2006-01-10,10:40:00,3646.32,3648.15,3646.32,3647.94,0,0
2006-01-10,10:45:00,3647.90,3648.66,3647.61,3647.78,0,0
2006-01-10,10:50:00,3647.55,3647.76,3645.66,3645.66,0,0
2006-01-10,10:55:00,3645.84,3647.47,3645.71,3647.29,0,0
2006-01-10,11:00:00,3647.24,3648.42,3646.79,3648.10,0,0
2006-01-10,11:05:00,3647.81,3650.03,3647.67,3648.73,0,0
2006-01-10,11:10:00,3648.80,3648.80,3646.89,3646.99,0,0
2006-01-10,11:15:00,3646.88,3646.88,3644.99,3645.43,0,0
2006-01-10,11:20:00,3646.09,3647.91,3646.09,3646.95,0,0
2006-01-10,11:25:00,3647.46,3647.49,3644.51,3644.51,0,0
2006-01-10,11:30:00,3644.80,3644.93,3639.82,3641.04,0,0
2006-01-10,11:35:00,3640.58,3641.28,3638.77,3641.09,0,0
2006-01-10,11:40:00,3641.00,3641.62,3640.25,3641.16,0,0
2006-01-10,11:45:00,3640.87,3643.43,3640.87,3642.94,0,0
2006-01-10,11:50:00,3642.80,3643.07,3641.75,3642.79,0,0
2006-01-10,11:55:00,3642.56,3642.90,3642.18,3642.90,0,0
2006-01-10,12:00:00,3642.51,3644.06,3642.44,3644.06,0,0
2006-01-10,12:05:00,3642.84,3644.23,3641.89,3642.40,0,0
2006-01-10,12:10:00,3642.55,3644.57,3642.55,3644.57,0,0
2006-01-10,12:15:00,3644.35,3644.94,3643.56,3643.77,0,0
2006-01-10,12:20:00,3644.23,3644.54,3643.81,3644.00,0,0
2006-01-10,12:25:00,3644.24,3644.92,3644.09,3644.09,0,0
2006-01-10,12:30:00,3644.36,3644.81,3642.28,3642.57,0,0
2006-01-10,12:35:00,3642.51,3642.51,3640.74,3640.74,0,0
2006-01-10,12:40:00,3640.96,3641.11,3640.31,3640.91,0,0
2006-01-10,12:45:00,3641.05,3641.69,3641.05,3641.50,0,0
2006-01-10,12:50:00,3641.56,3641.99,3641.21,3641.99,0,0
2006-01-10,12:55:00,3641.68,3642.49,3641.53,3641.97,0,0
2006-01-10,13:00:00,3641.91,3644.09,3641.91,3643.93,0,0
2006-01-10,13:05:00,3643.99,3645.49,3643.56,3645.03,0,0
2006-01-10,13:10:00,3645.19,3647.02,3645.19,3646.80,0,0
2006-01-10,13:15:00,3646.94,3647.38,3646.71,3647.05,0,0
2006-01-10,13:20:00,3646.98,3647.13,3646.50,3646.59,0,0
2006-01-10,13:25:00,3646.47,3647.18,3646.37,3646.96,0,0
2006-01-10,13:30:00,3646.76,3646.76,3644.94,3645.37,0,0
2006-01-10,13:35:00,3645.40,3645.87,3645.03,3645.61,0,0
2006-01-10,13:40:00,3645.74,3646.87,3645.69,3646.87,0,0
2006-01-10,13:45:00,3646.53,3646.67,3645.98,3646.42,0,0
2006-01-10,13:50:00,3646.25,3646.72,3645.57,3645.76,0,0
2006-01-10,13:55:00,3645.92,3646.24,3645.36,3645.53,0,0
2006-01-10,14:00:00,3644.91,3645.24,3644.44,3644.98,0,0
2006-01-10,14:05:00,3645.31,3646.13,3645.19,3645.94,0,0
2006-01-10,14:10:00,3645.48,3645.56,3642.32,3642.90,0,0
2006-01-10,14:15:00,3642.67,3643.79,3641.49,3643.49,0,0
2006-01-10,14:20:00,3643.26,3643.63,3641.73,3642.37,0,0
2006-01-10,14:25:00,3642.54,3642.98,3641.03,3641.94,0,0
2006-01-10,14:30:00,3641.96,3642.95,3641.60,3642.95,0,0
2006-01-10,14:35:00,3642.55,3643.28,3642.31,3643.09,0,0
2006-01-10,14:40:00,3643.00,3643.37,3642.42,3642.71,0,0
2006-01-10,14:45:00,3642.82,3642.88,3641.44,3641.56,0,0
2006-01-10,14:50:00,3641.59,3642.36,3641.59,3642.14,0,0
2006-01-10,14:55:00,3642.04,3642.33,3641.81,3641.88,0,0
2006-01-10,15:00:00,3641.97,3643.11,3641.92,3643.11,0,0
2006-01-10,15:05:00,3643.01,3643.01,3641.85,3641.93,0,0
2006-01-10,15:10:00,3642.07,3642.99,3641.95,3642.29,0,0
2006-01-10,15:15:00,3642.49,3642.49,3639.16,3639.20,0,0
2006-01-10,15:20:00,3639.48,3644.31,3639.33,3644.31,0,0
2006-01-10,15:25:00,3644.56,3644.86,3644.02,3644.45,0,0
2006-01-10,15:30:00,3644.11,3644.58,3643.75,3644.30,0,0
2006-01-10,15:35:00,3644.54,3645.49,3643.64,3645.49,0,0
2006-01-10,15:40:00,3645.41,3646.52,3644.47,3646.52,0,0
2006-01-10,15:45:00,3646.73,3647.80,3645.21,3647.80,0,0
2006-01-10,15:50:00,3647.78,3647.78,3645.91,3646.45,0,0
2006-01-10,15:55:00,3646.69,3646.69,3643.96,3643.96,0,0
2006-01-10,16:00:00,3644.35,3644.76,3644.01,3644.76,0,0
2006-01-10,16:05:00,3645.02,3648.73,3644.76,3648.73,0,0
2006-01-10,16:10:00,3648.93,3648.93,3646.70,3647.25,0,0
2006-01-10,16:15:00,3647.62,3650.43,3647.62,3650.43,0,0
2006-01-10,16:20:00,3649.38,3651.24,3649.31,3650.31,0,0
2006-01-10,16:25:00,3649.13,3652.06,3649.02,3652.06,0,0
2006-01-10,16:30:00,3651.85,3652.01,3650.16,3650.21,0,0
2006-01-10,16:35:00,3650.21,3651.22,3649.88,3650.72,0,0
2006-01-10,16:40:00,3650.77,3652.88,3650.55,3652.88,0,0
2006-01-10,16:45:00,3653.40,3653.53,3652.00,3652.00,0,0
2006-01-10,16:50:00,3650.73,3651.21,3650.28,3651.04,0,0
2006-01-10,16:55:00,3651.06,3652.03,3650.50,3650.70,0,0
2006-01-10,17:00:00,3650.73,3652.29,3650.34,3651.03,0,0
2006-01-10,17:05:00,3651.23,3651.80,3647.75,3647.75,0,0
2006-01-10,17:10:00,3648.35,3648.44,3645.69,3645.96,0,0
2006-01-10,17:15:00,3645.80,3646.97,3645.80,3646.23,0,0
2006-01-10,17:20:00,3646.47,3647.98,3645.99,3647.27,0,0
2006-01-10,17:25:00,3647.34,3648.75,3647.34,3648.42,0,0
2006-01-10,17:30:00,3648.22,3648.34,3644.94,3644.94,0,0
2006-01-11,09:05:00,3645.73,3666.44,3645.73,3666.44,0,0
2006-01-11,09:10:00,3666.49,3668.77,3666.49,3668.77,0,0
2006-01-11,09:15:00,3669.52,3669.52,3665.40,3667.29,0,0
2006-01-11,09:20:00,3666.83,3669.24,3665.75,3665.75,0,0
2006-01-11,09:25:00,3665.89,3668.68,3665.17,3665.17,0,0
2006-01-11,09:30:00,3665.10,3665.10,3662.27,3663.66,0,0
2006-01-11,09:35:00,3663.67,3664.48,3663.24,3663.56,0,0
2006-01-11,09:40:00,3664.09,3664.09,3662.48,3663.55,0,0
2006-01-11,09:45:00,3663.55,3666.19,3663.19,3665.61,0,0
2006-01-11,09:50:00,3665.49,3665.49,3664.41,3664.80,0,0
2006-01-11,09:55:00,3666.01,3666.01,3663.41,3663.88,0,0
2006-01-11,10:00:00,3664.04,3666.15,3663.51,3665.51,0,0
2006-01-11,10:05:00,3665.76,3667.95,3665.34,3667.76,0,0
2006-01-11,10:10:00,3667.82,3667.82,3666.12,3666.26,0,0
2006-01-11,10:15:00,3666.26,3666.66,3665.79,3666.54,0,0
2006-01-11,10:20:00,3666.28,3667.72,3666.28,3666.77,0,0
2006-01-11,10:25:00,3666.45,3666.52,3665.21,3665.40,0,0
2006-01-11,10:30:00,3665.51,3666.56,3665.07,3666.48,0,0
2006-01-11,10:35:00,3666.24,3666.24,3664.00,3664.71,0,0
2006-01-11,10:40:00,3664.58,3666.43,3664.48,3665.98,0,0
2006-01-11,10:45:00,3665.57,3666.14,3665.57,3665.60,0,0
2006-01-11,10:50:00,3665.53,3665.82,3664.76,3665.13,0,0
2006-01-11,10:55:00,3665.26,3665.47,3664.51,3665.33,0,0
2006-01-11,11:00:00,3665.86,3667.13,3665.47,3665.80,0,0
2006-01-11,11:05:00,3665.44,3665.74,3665.02,3665.26,0,0
2006-01-11,11:10:00,3665.44,3666.44,3665.44,3666.26,0,0
2006-01-11,11:15:00,3666.03,3667.39,3665.27,3666.71,0,0
2006-01-11,11:20:00,3667.21,3669.97,3667.21,3669.97,0,0
2006-01-11,11:25:00,3669.58,3670.21,3669.58,3669.81,0,0
2006-01-11,11:30:00,3670.01,3671.27,3669.93,3670.89,0,0
2006-01-11,11:35:00,3671.17,3671.48,3669.96,3671.33,0,0
2006-01-11,11:40:00,3671.15,3671.48,3669.99,3670.36,0,0
2006-01-11,11:45:00,3670.79,3671.09,3670.38,3670.90,0,0
2006-01-11,11:50:00,3670.72,3670.81,3669.88,3670.70,0,0
2006-01-11,11:55:00,3670.52,3671.11,3670.22,3670.93,0,0
2006-01-11,12:00:00,3670.76,3673.70,3670.76,3673.70,0,0
2006-01-11,12:05:00,3671.38,3674.31,3671.38,3672.84,0,0
2006-01-11,12:10:00,3672.70,3673.29,3672.36,3672.41,0,0
2006-01-11,12:15:00,3672.09,3672.44,3671.79,3672.24,0,0
